device_id,device_name,status,match_rule,changes
41672f58-6032-4f87-8bc0-faf4f8c37a9c,CCR1072-GERENCIA-WELLNET,unresolved,no_match,
23cb184f-603a-4f5a-a46e-aef210b64342,SW23-DATACOM- POP-TORROES,unresolved,no_match,
6afef2fa-8ead-49dc-b346-304e2a13aac9,HOMENET - GATEWAY - ZABBIX SERVER,updated,name_exact,password
e6c01e27-5b06-4ac7-8ce3-38ee59be21dc,CCR 1036 Gerência - vpn,unresolved,no_match,
4656cdfb-0da0-4055-afc0-16849b5bf93c,MOND TELECOM - OLT HW - VARZEA HWNET,updated,name_exact,password
45e2951a-dddc-468a-8080-10452ac32530,Mikrotik	 Autenticador,unresolved,no_match,
e0abb4df-a25b-4aa3-a832-ed41a8435945,OLT INTELBRAS EPON 4840E,unresolved,no_match,
5f5abe47-8017-4396-8ff8-54bd0c3c5ae4,UP CONNECT FIBRA - SW HW S6730 - MANGUEIRA,updated,name_exact,password
12c574e9-1992-4937-ac7e-72bd2a2f6c6c,FLASHNET - SW CORE-SAN MARTIN,updated,name_exact,password
2692abf4-26ca-4386-96e8-c2b24683f6a7,UMTELECOM - OLT FIBERHOME - ABREU E LIMA,updated,name_exact,password
2c2edb37-20f5-43cc-82c6-859a4f5ae350,PONTE DIGITAL - OLT HW - PC,updated,name_exact,password
3d59ba22-ba46-40cc-8d22-10d95aa8e78a,MGN FIBRA - ROUTER - HW NE8000 AUT/BORDA,updated,name_exact,password
3c1c71ba-fb41-4b58-9e02-32d31bd11f43,OLT VSOL GPON  SANTA TEREZA DO TOCANTINS,unresolved,no_match,
46ff546d-2aac-44cd-9c67-080600b55b79,GRFANA - CONECT,unresolved,no_match,
96da9bf1-7b23-4f6f-8288-d95c6a349d50,INFOTEL - OLT DM - MONTE DO CARMO - MTC,updated,name_exact,password
465b08d6-90f3-43d8-8d5b-c8f7f5e5826e,PGI TELECOM - GATEWAY - ZABBIX SERVER,updated,name_exact,password
4b3b7f33-496d-45bf-8310-ce955d41164b,GRAFANA - VOO,unresolved,no_match,
cb7eb6af-6dc4-4fc7-b080-70019e1e864c,LINECONECT - OLT ZTE - TAQUARI,updated,name_exact,password
4ad0601a-2741-4c31-8797-1ac8541c4c7a,Borda NE8000 Martins Telecom,unresolved,no_match,
728b254a-bc3c-4dea-9744-8d21425554b6,GRAFANA - MCNET,unresolved,no_match,
cf24abfc-2b1a-431e-98a1-70ceb3bf74e8,AUTENTICADOR-TORRE-OGA_FIBRA_TELECOM,unresolved,no_match,
1cd356c7-ef5b-46e5-a2fa-d250a8b44efe,RB4011 Noc,updated,ip_port_exact,password
4e8cd6bd-1d22-4d5a-9274-a495c74552b3,NEW CONNECT - ROUTER - HW NE8000 BORDA,updated,name_exact,password
f01dfee8-d503-4566-a6ac-df5489fca611,CCR4011 - 1KNET,updated,ip_port_exact,password
731fb4ce-7486-4412-8afb-424495e9b054,PONTE DIGITAL - SW HW - CORE 6730,updated,name_exact,password
db74e79c-306e-431a-b086-6e814c59ca2f,RB 4011 DF - Brasilia,updated,ip_port_exact,password
1c279327-836d-4224-86c3-91bba69263c7,CCR3011 - GERÊNCIA,updated,ip_port_exact,password
4b95f8fc-175c-44d5-b8d7-c2ae6206d22d,FASTLINK - SW DM EDD 02 - CLIENTE PJ,updated,name_exact,password
6ed1ccf6-8b79-4310-8a3d-3ab6915d2d4a,Grafana Meganet,unresolved,no_match,
10824938-50a1-4320-9622-2eaa28b2f994,OLT V Solution GPON Porto de Galinha,unresolved,no_match,
136e5c3c-497b-4f43-b177-3805eb7dad74,SW-BKB-TIMBAUBA,updated,ip_port_exact,password
c2bf9a88-8a5f-434a-9830-393020ffbf56,SW-BKB-PAUDALHO,updated,ip_port_exact,password
4615b2c8-ad86-47b9-9678-33b94b0aaa5a,OLT-MEGAMIDIA,unresolved,no_match,
33aadd1a-b826-4bff-887e-6bf1b13dee3d,OLT HUAWEI - ARTHUR / PARATIBE,updated,ip_port_exact,"username,password"
e243eec8-1bc7-4c8a-bc14-31c622a35b5e,OLT-ZTE-CAUEIRAS,unresolved,no_match,
5d8bed31-c048-4ba8-9561-522ee3d0689e,INFOTEL - OLT ZTE - SANTA ROSA - STD,updated,name_exact,password
518b393f-ba73-4952-9b9b-5ccb52c4014a,ULTRANET - OLT FIBERHOME - RAPOSA,updated,name_exact,password
52fc24a5-aa2e-4404-96e6-9d972b7c3b19,CYBERNET - OLT FIBERHOME - CENTRAL,updated,name_exact,password
96ce20ac-6c7a-4b8b-9d27-e59038e46a96,GRAFANA - CELL,unresolved,no_match,
375cf3a6-2467-43c6-825f-8e1da084da9f,OLT Huawei-Flashnet,updated,ip_port_exact,password
1503c99f-238f-4070-96b3-aebc9b575a1f,CCR 1009 - PORTO DE GALINHAS,updated,ip_port_exact,password
c2c53c25-87d6-4c57-84b0-99155f33f007,RB3011 - GERENCIA,unresolved,no_match,
68131729-b0e5-4828-bdb9-e5a3ae2d157f,CRS-PONTO_NET,unresolved,no_match,
63ecf79e-0160-48e3-a417-d95881e292ed,MAXIMANET - OLT DIGISTAR - PONTE DIGITAL,updated,name_exact,password
567d7ad5-b99a-4323-a981-00597a3d726f,OLT - VSOL IGARASSU,unresolved,no_match,
c1c3e09b-241f-4bbc-81c4-e98eba491c03,CE 01 UPNET,unresolved,no_match,
e4e6520f-3565-4127-bfff-ffa3e5b72756,VIBE TELECOM - OLT ZTE - PAU AMARELO,updated,name_exact,password
56af5f79-21ff-4db1-92ad-65fbcc16b4cd,OLT-HUAWEI-GOFIBRA,unresolved,no_match,
686de333-5f80-4f84-9bd6-90e6e0d654c1,OLT ZTE TAQUIRI C610,unresolved,no_match,
bb27f8f5-c498-45cd-929b-b6d14a010f02,AUTENTICADOR XAREU,updated,ip_port_exact,password
46a3f182-1471-4bb5-bd1f-c6bfdb81e964,GRAFANA - PONTEDIGITAL,unresolved,no_match,
5976d0d7-d66d-4509-b438-799b3923aa21,CCR 1036 - REDE LOCAL E GATEWAY DO ALIGERA,updated,ip_port_exact,password
87fe391b-a24a-4283-88c5-8fd13fcf1b51,CGNAT- Core - PONTE DIGITAL,unresolved,no_match,
3eeb262f-fed4-4828-9b16-09be920b5d2c,Rb 4011 Paratibe,updated,ip_port_exact,password
7984fa9d-ee22-4f3a-9ceb-b84190735710,Ccr hEX Esc Acau,updated,ip_port_exact,password
6531dc02-6f31-4784-8f4f-c4581efa3001,FLASHNET - SW CORE-TEJIPIO,updated,name_exact,password
f806425d-8456-4937-95fb-90f5fce65166,MikroTik-4011-ESCRITORIO,updated,ip_port_exact,password
10256092-14d7-4bab-9608-d52359ae2a12,SW24-DATACOM-POP-ALDO,unresolved,no_match,
58764996-3358-4ff1-96a6-3b4a90ae51f0,MOOD TELECOM - OLT HW - JANGA,updated,name_exact,password
5cfe9853-04d6-4faa-ad57-14607f96db63,RB Hotspot - VESCNET,updated,ip_port_exact,password
5b957de2-5df0-455e-a037-50dc94af8f8c,AF TELECOM - SW HW 5732 - JANGA,updated,name_exact,password
24d5f5ac-2cbc-41b9-8146-7ae48ae0077a,Switch Datacom Core Presidente Kennedy / Peixinhos,unresolved,no_match,
5e903de1-0a37-4ba9-91f3-877e3a3df57b,HILLSTONE GOFIBRA,unresolved,no_match,
edc3a9eb-1522-4577-9354-8056a37740e7,CRS 317 - SERVIDORES VOICECORP,unresolved,no_match,
74130827-ca95-41a4-b396-b83f5299d867,ZABBIX - ALPHAVILLE,unresolved,no_match,
ab995fb7-b9f4-4508-93b2-d16bdbc111e4,SW-OMADA,unresolved,no_match,
eb7a9c33-b2c7-4a2c-b1bc-c9b1ce88cad0,PONTE DIGITAL - OLT HW - GAIBU,updated,name_exact,password
c7450169-ae52-4f98-9807-2234562b7074,PLANALTONET - OLT FIBERHOME 01,updated,name_exact,password
136e7ced-963f-4a65-8c27-bd9ad2caed6d,CRS-317 Switch 01 - Paulista,unresolved,no_match,
14b269fa-d8fd-4be9-abc2-1468a7959abf,CCR1036 - AUT OLINDA,updated,ip_port_exact,password
5f213c8a-5165-475b-bcee-6d15625536ec,GRAFANA - ECOTELECOM,unresolved,no_match,
60c47de0-6227-4eaa-82f6-6bd0bb8a0384,PIX FIBRA - SW DM 4270 - IBURA DE CIMA,updated,name_exact,password
c36e3181-d289-4edd-b36c-56cd18012b5c,SW-CORE-DATACENTER,unresolved,no_match,
1fcd259a-344e-4747-8142-f71af42d88ec,INFOTEL - GATEWAY - ZABBIX SERVER,updated,name_exact,password
434591dd-6ec1-49ac-bd9f-edcfb9a5a56f,OLT- FIBERHOME-PE-22,unresolved,no_match,
e4d1b324-b623-43e7-bc95-6332ec76dbec,SW-BKB-LAGOA-DO-CARRO,updated,ip_port_exact,password
ed4edfa4-c45f-44c2-80ea-1dcce7aa1a91,PLANALTONET - SW CORE DATACENTER,updated,name_exact,password
fcac4c68-c5ca-40b4-bd5b-de5c68b790a7,CCR1009 - COMNET,updated,ip_port_exact,password
0ec91862-0295-4fe5-b2ad-f0c68b7af7fd,KM TELECOM - HILLSTONE,updated,name_exact,password
a2ac55df-3af3-47f9-8711-620d80bc9041,OLT Datacom,unresolved,no_match,
672253b6-f361-4a6e-abfd-e7125c833893,SLZ-ELO-RT02 [ CORE ],updated,ip_port_exact,password
abd92271-40a4-4fe6-bc05-ea7ca765d03e,CYBERNET - OLT HW - BAIRRO NOVO,updated,name_exact,password
6868324c-04c6-43cc-932c-ac9f3b427da3,VOICE CORP - ROUTER - HW NE8000 BORDA,updated,name_exact,password
a352c5b0-dcf7-4953-9b4b-be8fff79febf,RB 750R2 CONCENTRADOR STA EDWIGES,updated,ip_port_exact,password
1d01a914-f3ce-4c70-9930-f9bedfebb8b8,UP CONNECT FIBRA - OLT HW - SAN MARTIN,updated,name_exact,"username,password"
cfede93f-1def-478e-8edc-d62a503224ab,CYBERNET - GATEWAY - ZABBIX SERVER,updated,name_exact,password
6befdc48-eb47-4df5-adde-ffa86734d490,GRAFANA - IBTELECOM,unresolved,no_match,
18430214-fb1b-446a-b9b8-70380c5eca10,SWUTCH 5720 ### JARDIM-PAULISTA,unresolved,no_match,
f864a6ad-3750-4735-9c36-e14239031c1e,PONTE DIGITAL - OLT HW - MANGUEIRINHA,updated,name_exact,password
1c37aeeb-557f-419f-be00-f7b9eef2d26a,CCR 1036 - GERENCIAMENTO,updated,ip_port_exact,password
c90e4a00-fc67-4b99-ba1d-8114e4911fb6,PIX FIBRA - OLT HW CLICKNET,updated,name_exact,password
9262ac26-a1b2-43a3-9458-577c8463127d,SW25-DATACOM-POP-INTERLINK,unresolved,no_match,
3c899bce-fd73-44f6-9e26-0b8c1b966c09,FLASHNET - SW ACESSO-MRNET,updated,name_exact,password
f537fb6e-6f27-4996-918a-acd1ea0ccf35,PIX FIBRA - OLT TPLINK - IBURA DE BAIXO,updated,name_exact,password
0b8cbe8f-4c57-4a81-a7fa-e5a1ca9033e7,ZABBIX - AJUST,updated,ip_port_exact,password
8c237d0a-0a32-4942-880a-052ca9c5bdd5,VOICE CORP - SW DM EDD - CLARO,updated,name_exact,password
d7330dfb-7f96-4bc2-8375-952e48292d30,Gerencia Eventos RB 1036 Infotel,updated,ip_port_exact,password
716d3236-57ae-4d9f-9bf8-9a9cb96dbe58,MOND TELECOM - OLT HW - CDU HWNET,updated,name_exact,password
b41c9338-2118-4991-a4d7-e5425a7597ca,CCR1009 - AREIAS,updated,ip_port_exact,password
25ead91f-e74c-43bc-8ada-f602db7a9e77,MOND TELECOM - ROUTER - CISCO ASR1004 AUT/BORDA,updated,name_exact,password
2502bb1d-8eb6-43c9-9f7d-87577edba1b2,Rb 1100 Escritrio Gerencia Goiana,unresolved,no_match,
66f05c2f-a71a-438d-ab70-91efacfa1bfc,GRUPO FLASH - OLT HW - BEIRA MAR,updated,name_exact,password
c662590e-8493-4347-b587-ea359e9dfd32,MASNET - OLT HW,updated,name_exact,password
470c6f24-92ce-40a4-9c7f-03cd3e206db1,G5 PRAZERES - OLT VSOL,updated,name_exact,password
4bcea5de-5b3c-4853-822c-1720f8cde5f9,CCR1072 - CGNAT,unresolved,no_match,
77358693-1ef3-4195-9a37-1a99a308d332,VIBE TELECOM - GATEWAY - ZABBIX SERVER,updated,name_exact,password
070b64da-ca2c-47c1-bb68-06994b1b2bfd,ULTRANET - SW HW 5720 - IGUAIBA,updated,name_exact,password
d0f62a4a-8d7c-4879-99c7-b343cc44a7a3,SW28-DATACOM- IX - DM4270,unresolved,no_match,
36527978-25d6-42ad-bbf3-392732be6be5,MK CRS 317 -  Switch Core Curado MultiNet,unresolved,no_match,
1389573e-2e2b-4f0e-8e72-221fc426eda6,UMTELECOM - OLT HW - BARRO,updated,name_exact,password
30c5843b-458a-4309-8909-4dcb7002bb3b,PIX FIBRA - SW HW 6720 - BARRA-DE-JANGADA,updated,name_exact,password
dcefef35-4603-4a00-a291-afcd00981c10,OLT GPON MAXPRINT ITAPISSUMA,unresolved,no_match,
f261ce96-49c4-4dd5-b6bd-e9fac60b01ae,OLT-INTELBRAS,unresolved,no_match,
7a68fa08-9edc-480a-9cf5-ca2a0ce6a4f7,OLT HUAWEI,unresolved,no_match,
f70caaaa-7ca9-4c7d-908e-c3cf3bbe3218,RB 1036 - Firewall-CGNAT-BKP,updated,ip_port_exact,password
37b76cc2-a0e3-40a1-b8ee-0cbaa1dee07a,SWITCH DATACOM DM4270 SEBASTIÃO AMARAL,unresolved,no_match,
a03174e4-a120-4fa1-a39f-e93a7835a594,NAVEGANET - SW HW 5720 - CAMARAGIBE,updated,name_exact,password
7c7c6d54-1f4b-48da-9a45-7c0e9f7818bf,INET - ROUTER - HW NE8000 - AUT/BORDA,updated,name_exact,password
7b3f6792-0672-47c6-9321-610bd151cb53,VIBE TELECOM - OLT ZTE - NOBRE,updated,name_exact,password
569bce6a-11f9-49b6-a476-632e64de267e,MIKROTIK CCR1009 TIÚMA,updated,ip_port_exact,password
4e7aa812-41de-45c2-b901-e246d6f0cefa,SWITCH  HUAWEI  5732 CORE IPOJUCA,unresolved,no_match,
7e95afc0-326b-415d-beb6-947c4faeddd8,ULTRANET - GATEWAY - ZABBIX SERVER,updated,name_exact,password
7f85bd05-5df3-4bbb-9be2-bd6666b7f59e,MCNET - ROUTER - HW NE8000 AUT/BORDA,updated,name_exact,password
a9babfb6-9f3d-412c-93ab-2c34b86b0d4c,ECOTELECOM - OLT HW - CAVALEIRO,updated,name_exact,password
35bd7004-9337-46d4-9923-7be2c7b7fc05,SW-BKB-ALIANCA,updated,ip_port_exact,password
0974366a-e1c3-4d95-8a6a-6810422630e4,MURILONET - OLT HW,updated,name_exact,password
827bb2ba-f3f9-4515-9c7a-53cd8194d011,G5 JABOATAO - SW HW 5720 - CORE,updated,name_exact,password
f085d513-873d-44f0-be2e-4d2c3ade3983,CCR 1009 Rondotur,updated,ip_port_exact,password
072dbf9f-f070-4e43-ac72-3cb505ad2bc1,VOO TELECOM - GATEWAY - ZABBIX SERVER,updated,name_exact,password
0a961b1c-a1f4-495f-b1a5-000d4e9d1d84,FLASHNET - SW CORE-MARANGUAPE-02,updated,name_exact,password
902172f0-3640-4fc5-9e67-54f3a80e6e4d,RB3011 SERRAMBI,unresolved,no_match,
ec12644e-b6c5-43aa-817a-bec5a7214ac0,VIBE TELECOM - OLT HW - ARTHUR/PARATIBE,updated,name_exact,password
2f8d7a47-051f-4883-8f88-df117aa1b9f6,GRUPO FLASH - SW HW 5732 - JAGUARANA,updated,name_exact,password
3b0bb47e-2ccc-4278-afa3-185061286999,UMTELECOM - OLT HW - PINA,updated,name_exact,password
765d6fd8-7fdb-4d72-9124-596502f1f8b0,CRS MK - JARDIM ATLANTICO 02,unresolved,no_match,
8aae0705-d34c-4ddf-a762-2590722860b6,GRAFANA - I4,unresolved,no_match,
8a09648c-9d79-4724-b231-128bb7a193e0,INFORTEC - ROUTER - HW NE8000 M8 AUT,updated,name_exact,password
837d07e0-cb03-4948-8d12-56fba5a2dd95,PONTE DIGITAL - SW HW - COQUINHO,updated,name_exact,password
7f8f17bd-e5f6-435d-b1ee-f094383a589b,PIX FIBRA - OLT HW - COMPULINE-BOA VIAGEM,updated,name_exact,password
8b33eff0-b6fe-4c50-a841-b4faf7fea339,PGI TELECOM - ROUTER - HW NE8000 AUT/BORDA,updated,name_exact,password
2dbdcc89-4480-4c31-82d8-0e938fb7a30f,Huawei Ocaporan,unresolved,no_match,
b4571386-54bf-45cf-8ab7-65edd91d713e,OLT INTELBRAS,unresolved,no_match,
b118e14b-1427-482a-abb4-7405813321ea,PIX FIBRA - SW HW 5720 - JORDAO,updated,name_exact,password
8c7fa841-e187-4eb6-a251-32550ea79375,ULTRANET - SW HW 5720 - RAPOSA,updated,name_exact,password
65cc37c4-958f-407b-9bf5-d1ab6f50c03f,ELO TELECOM - ROUTER - HW NE8000 SLZ ELO RT08 AUT,updated,name_exact,password
9178c0a0-60fa-46c2-aee0-72887af2129b,AUTENTICADOR FORTE NET,updated,ip_port_exact,password
d3f26842-6cc7-47ff-8d8a-437889dfef97,Concentrador POP Pau Amarelo,unresolved,no_match,
60db7f2d-7d58-4b9a-be2d-e3938490ddaa,FLASHNET - SW CORE-VASCO,updated,name_exact,password
6d44703f-eae3-42dd-a49f-dec4b9e5c4f2,FORTNET - OLT INTELBRAS,updated,name_exact,password
b9296df0-7df4-480f-bc4b-39d141baa0d4,RB Autenticador Beira Mar,updated,ip_port_exact,password
08d62b51-ffd0-4437-ab29-9329c1236bd9,CCR-1036-EVENTO-VIBE,updated,ip_port_exact,password
5c690813-9513-4bd3-b292-b4e59a38e1c6,I4 TELECOM - GATEWAY - ZABBIX SERVER,updated,name_exact,password
7d2764c0-898c-4d1b-a323-00aab47f4795,Autenticador RB 4011,updated,ip_port_exact,password
85f346d4-8d1d-410c-a1fe-7337fdfa7131,PGI TELECOM - OLT HW - ACAÚ,updated,name_exact,password
01d1dedb-1ce1-4940-84e8-1e8f64be2a7b,FLASHNET - SW CORE-NAVEGANET,updated,name_exact,password
94ec3ca4-0397-4f7c-bfd0-406923b4ce2f,FIBERMAIS - SW HW 6730 - CORE,updated,name_exact,password
ec27f11c-68a3-4c91-b963-5c381f46b007,Autenticador Jordao UP Connect,updated,ip_port_exact,password
0e2cc98c-116a-48e0-9cb4-1ee62f9d5f07,SW-HUAWEI-CENTRAL-CONECT-NOVO,unresolved,no_match,
7b2633a4-3831-4fdb-908c-172dbd264bc0,FLASHNET - SW CORE-BR.DIGITAL 01,updated,name_exact,password
fcc15586-9c34-40c8-b8a3-8670257dec33,CR02-ALPHA-02,unresolved,no_match,
60165dfb-8c89-44f4-a9f7-0327a88f6309,PONTE DIGITAL - SW HW - CANDEIAS,updated,name_exact,password
2978c7c8-f4a5-4dd5-8791-eea63b54fb29,CYBERNET - OLT DM - BAIRRO NOVO (DESATIVADA),updated,name_exact,password
0439df69-2d60-4b1c-8dca-39e9af3cc1b6,OLT- FIBERHOME-JAGUARANA,unresolved,no_match,
9f2f8a79-73b9-494a-9258-877d49ae5481,UMTELECOM - OLT HW - JORDAO,updated,name_exact,password
025a6105-e995-4401-9999-8b5ff0f29aec,HUAWEI-WELLFIBRA 01,updated,ip_port_exact,password
96ac3387-e7da-4eb9-9a96-38ff9dbf7dfc,I4 TELECOM - OLT HW - CASA CAIADA RIONET,updated,name_exact,password
58d16f74-64d1-4c17-bb2a-5ee03e09205c,PIX FIBRA - SW CISCO - TOTO TERRIE_FIBRA,updated,name_exact,password
018a81be-02e2-424d-8696-909e76601c61,VOICE CORP - SW DM EDD - DATA CENTER OI,updated,name_exact,password
031ca09b-d2fb-4746-a433-4582d4bffe28,VOO TELECOM - ROUTER - HW NE8000 AUT - JABOATAO/BOMBA DO HEMETERIO,updated,name_exact,password
6de9827d-c546-4609-8e80-709df2f94512,Autenticador Caxanga,updated,ip_port_exact,password
d1f499f7-8172-4582-b741-585ef7f2c285,CCR 1036 AUT ULTRAFIBRA,unresolved,no_match,
3e7a69d4-6261-4fd9-a77c-eee6e26b4a51,AUTENTICADOR OLINDA,updated,ip_port_exact,password
710ffb82-d514-44a8-a3f3-58656eef12f9,CONECT FIBRA - OLT HW 5800 X2 -CAETES 02,updated,name_exact,password
19031dd5-75b2-435e-a15d-07b3b3e44de7,PONTE DIGITAL - HILLSTONE,updated,name_exact,password
6d76c736-ef1d-439f-bfd3-7d2c8c82cfda,PE-POP-ABREU,updated,ip_port_exact,password
9573ca5a-f4bd-4a16-bf45-8575b43090a5,Switch Huawei S6730 Jardim Atlântico,unresolved,no_match,
15812443-f0c6-439a-85f1-96cff028c937,MAXIMANET - SW HW 6720 - CORE CABO,updated,name_exact,password
3283b088-3cf9-4aaf-971b-b14efbc2e63b,Borda - PAULISTA,unresolved,no_match,
5cef2faf-ef09-400f-b107-a237635a07ec,SW-BKB-LAGOA-DO-CARRO,updated,ip_port_exact,password
9c4d6b26-75ba-47b3-a54b-29d0aeab6184,RB NOVA (CREA),updated,ip_port_exact,password
0b39a4e0-a3ed-4f0e-bd21-a06d4f5b9e51,CONECT FIBRA - SW HW 5720 - CAETES 02,updated,name_exact,password
26655de2-6481-42ce-9a1f-79733d6d18d2,CCR 2116 Autenticador / Borda,unresolved,no_match,
0dc93070-d7f6-4227-bcd1-a62a0ffaf906,MGN FIBRA - SW HW 6730 - CORE,updated,name_exact,password
d37d95b8-8981-450f-8e66-827224cdcf50,OLT CONECTA,unresolved,no_match,
074b7c88-83c7-444b-b78f-73f5b7a4fd06,MCNET - GATEWAY - ZABBIX SERVER,updated,name_exact,password
ae81c51a-50ad-40ab-aa47-adaa8201d4c0,Rb 1009 Bach Class Ecolife,updated,ip_port_exact,password
716b5d87-a38f-4a33-8c18-12a66dc862a1,FLASHNET - SW ACESSO-HULK,updated,name_exact,password
9b9ff0ff-5af7-494f-9a8d-2905db81a007,CCR SERRARIA,unresolved,no_match,
ac48305d-003c-42e6-bb0b-427217c23b79,INFORTEC - SW HW 6720 - TIMBI,updated,name_exact,password
be19cb49-40ae-4575-866b-cdb8b9b8805a,Switch 6720 HF,unresolved,no_match,
2e816b41-e715-42f9-a6ba-d1fc2211e524,CCR 1036 Concentrador Sitio Frazao,updated,ip_port_exact,password
71730293-5937-41c9-acae-97102fb28b1d,INFOTEL - SW HW S5720 - PXC,updated,name_exact,password
4de2b03d-344f-4f2f-9425-379d01877059,Rb 750 PDP-RTD-Esc PGI,updated,ip_port_exact,password
6b02d78b-b6c4-4221-965b-b1e0a4fd239d,PLANALTONET - HILLSTONE,updated,name_exact,password
7e171a93-ed6c-42a9-80ef-27d73f0d94eb,SW CORE BEIRA MAR - CRS 317,updated,ip_port_exact,password
5fd88326-e8a0-4435-a956-41b8ae37ecae,MCNET - OLT HW,updated,name_exact,password
f6953fdd-4e35-4f51-9d08-e3b187cf825e,CCR1036 - CGNAT,updated,ip_port_exact,password
8204ae66-b33b-4e22-ad36-040040d7e7cd,NAVEGANET - OLT HW - OTIZEIRO,updated,name_exact,password
31144134-1db0-4c63-b09a-84ecf6fe803d,VIBE TELECOM - SW HW 5720 - POP JANGA,updated,name_exact,password
319e947d-2da6-439f-b7de-3acc5b628f95,UMTELECOM - OLT HW - BONGI,updated,name_exact,password
cb162906-7925-4dc3-9a69-1f6990b2db08,Concentrador PONTE DIGITAL,updated,ip_port_exact,password
adac4a10-36cf-48c9-ac30-6d476c016787,GRAFANA - FIBER,unresolved,no_match,
1a49eaed-9118-413f-a703-2b6762c911e6,TC+FIBRA - SW HW 5700 - ITAMARACA,updated,name_exact,password
f672321e-d407-4be2-92c9-9c1d6585c405,I4 TELECOM - OLT HW - CASA CAIADA SIDERAL,updated,name_exact,password
7f6ee9af-df46-42e6-8e11-c15dfa3cd9dd,HOMENET - ROUTER - CISCO ASR1002 AUT,updated,name_exact,password
3b7af5e7-4fdf-4247-8bff-1fdbaf601d15,REALNET - OLT INTELBRAS,updated,name_exact,password
0d150c23-4229-4677-8192-8e365a4429c2,ULTRANET - OLT HW X2 - PINDAI,updated,name_exact,password
0b27d642-8805-4397-afbf-db266ae9d436,OLT-MANGUEIRINHA-HUAWEI,updated,ip_port_exact,password
11d496f7-ad9f-478e-8125-f2ab53b5f4a7,HOMENET - OLT VSOL - BARREIROS,updated,name_exact,password
4d644040-2a5d-4949-867c-27e4524280dc,I4 TELECOM - OLT DM - PAU AMARELO,updated,name_exact,password
a8a4c39d-9208-4354-9eec-fc55c2cff962,GRAFANA - NAVEGANET,unresolved,no_match,
29008762-0b10-4b38-8333-26fe5dd25d8d,CCR 1016 CENTRAL NAVEGANET,unresolved,no_match,
de32459e-530e-4a3c-9e39-b599c0987120,CRS112-8P-4S - SP,updated,ip_port_exact,password
98b53f48-c1ff-4ca5-9a7b-749abb2e827e,CCR1009 - CONCENTRADOR BONANÇA,updated,ip_port_exact,password
a5a807dc-9f50-480d-a04d-83acd2905534,OLT HUAWEI X7 POP MAIOBAO,unresolved,no_match,
1190811f-54ee-4bc5-abe8-0a22065867c1,GRAFANA - JABOATÃO,unresolved,no_match,
7358c52a-103b-4f65-b48c-e97d8e2f4f64,G5 JABOATAO - OLT VSOL - MURIBECA 2,updated,name_exact,password
7917e0fb-5e91-49d7-aba9-04b7bf458c9a,AF TELECOM - GATEWAY - ZABBIX SERVER,updated,name_exact,password
a9fe637c-935e-4737-9181-56bdc4b4e27a,OLT HUAWEI - MARANGUAPE II,unresolved,no_match,
73f17bc3-5f25-49d0-9549-4aa6baa93e95,UMTELECOM - OLT FIBERHOME - CENTRO,updated,name_exact,password
da965a99-63d7-4b7e-bd47-7531dcc7cd39,SW26-DATACOM-POP-MAZINHO,unresolved,no_match,
fd029589-09b8-43bf-80a4-bd43341889c8,RB3011 - Gerencia,unresolved,no_match,
4411fccf-09ac-4be7-97ba-01d7ff840bbf,Autenticador	Abreu I,updated,ip_port_exact,password
755dcf2f-ee54-4826-9721-230643634e98,SOFIANET - SW HW - JAGUARANA,updated,name_exact,password
018f8243-4f24-416c-b7ec-d7ca41204245,OLT-VGL-HUAWEI,unresolved,no_match,
2bd990fc-8a91-4bb1-a0c0-835b7168eda6,CR01-ALPHA-02,unresolved,no_match,
01df5545-53b8-4db3-8226-af5b4d1f591b,CYBERNET - OLT HW - CONDOMINIO,updated,name_exact,password
fc83dac7-a971-4d04-a6f2-aeb2af82b54e,G5 JABOATAO.- SW DM - VISTA ALEGRE,updated,name_exact,password
11da5e33-dd50-48df-b3a5-b6a57e961219,UM FIBRA - SW HW 6730 - PPPOE-RECIFE-PE,updated,name_exact,password
76acbe1b-533d-48be-b0e3-45e63c97f8c9,FLASHNET - SW CORE-BR.DIGITAL-02,updated,name_exact,password
b9ec3ed1-01e4-4d51-9cf9-8bbe55e497ec,OLT INTERNLINK - DM4615,unresolved,no_match,
52187f2d-72b6-4a73-941b-071c536be3d3,RB CGNAT G5 JABOATÃO,updated,ip_port_exact,password
61df9e6d-c630-4cd4-a1bd-8f9446cd68ae,PIX FIBRA - OLT HW - MANGUEIRA UP CONNECT,updated,name_exact,password
17363b3d-ec13-4de8-ae3c-d3828d13e0a0,OLT EPON C-DATA EPON TIUMA,unresolved,no_match,
306d5d9f-4f7b-4b5d-96e5-4e6f0ce462be,VOO TELECOM - SW HW 6730 - VARZEA ( CORE MPLS ),updated,name_exact,password
17dfdd8d-26ce-48fd-bfe5-a3729bc82090,PIX FIBRA - SW HW 6720 - PAULISTA,updated,name_exact,password
9c5b727f-063b-471e-9029-8adf053c6f6d,GRAFANA - INFORTEC,unresolved,no_match,
5c0587d9-2248-472a-a22f-a128c8806b8c,MAXIMANET - OLT HW - ESCADA,updated,name_exact,password
1b363a80-cb35-4a09-ac6c-e5a6bb7312dd,CGNAT MCNET,unresolved,no_match,
18b828d9-16af-4432-860a-0a04c76e27ae,ZABBIX - FLASHNET,updated,ip_port_exact,password
